id_registro,comentario,empresa,sede,rubro,estrellas,sentimiento_estrella,fecha_resena,url,comentario_limpio,texto_modelo,longitud_caracteres,cantidad_palabras,comentario_corto,sin_contenido_alfabetico,duplicado_global,duplicado_empresa_sede,estrellas_validas,sentimiento_esperado,sentimiento_consistente,requiere_revision,motivo_revision,sentimiento_modelo,polaridad_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final,sentimiento_final_provisional,requiere_revision_etiqueta,confianza_etiqueta,motivo_revision_etiqueta,sentimiento_final_original,sentimiento_final_origen,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia,sentimiento_ia_neutral,confianza_ia_neutral,justificacion_ia_neutral,usar_etiqueta_ia_neutral,regla_aplicada,tercil_longitud,etiqueta_llm,confianza_llm,justificacion_llm,sentimiento_v2
2835,Buen lugar para comprar es céntrico encuentras desde comida ropa accesorios para el hogar etc pero las cajas hay colas porq hay pocas cajas abiertas pero ese placa vea es bien grande y sobrado podrían habilitar más cajas com el metro y medio de distancia y además evitarían tanta gente en las colas ..,Plaza Vea,Jockey Plaza,Retail,4,positivo,Hace 5 años,"https://www.google.com/maps/place/Plaza+Vea/@-12.0849708,-76.978382,17z/data=!4m8!3m7!1s0x9105c7b29d8327ab:0x53a1dec5abe39636!8m2!3d-12.0849761!4d-76.9758071!9m1!1b1!16s%2Fg%2F1tcw4phd?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Buen lugar para comprar es céntrico encuentras desde comida ropa accesorios para el hogar etc pero las cajas hay colas porq hay pocas cajas abiertas pero ese placa vea es bien grande y sobrado podrían habilitar más cajas com el metro y medio de distancia y además evitarían tanta gente en las colas ..,buen lugar para comprar es céntrico encuentras desde comida ropa accesorios para el hogar etc pero las cajas hay colas porq hay pocas cajas abiertas pero ese placa vea es bien grande y sobrado podrían habilitar más cajas com el metro y medio de distancia y además evitarían tanta gente en las colas,301,53,False,False,False,False,True,positivo,True,False,,NEU,neutral,0.5092731714248657,0.0924311354756355,0.5092731714248657,0.3982957005500793,,positivo,True,baja,sin_etiqueta_final_confiable;baja_confianza_modelo,,sin_etiqueta,,,,,,,,,,larga,neutral,0.88,"Combina elogios y quejas, sin predominio claro",neutral
3960,"Buena distribución de productos, de fácil acceso, selección de envases en buen estado, personal auxiliar de trato amable y también en zona de caja pago buena atención y cordialidad.",Tottus,Atocongo,Retail,4,positivo,Hace 4 años,"https://www.google.com/maps/place/Tottus/@-12.1472344,-76.9920292,15z/data=!4m8!3m7!1s0x9105b869706d27f1:0x989b4442c72af420!8m2!3d-12.1472556!4d-76.9817294!9m1!1b1!16s%2Fg%2F119vsqj6c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Buena distribución de productos, de fácil acceso, selección de envases en buen estado, personal auxiliar de trato amable y también en zona de caja pago buena atención y cordialidad.",buena distribución de productos de fácil acceso selección de envases en buen estado personal auxiliar de trato amable y también en zona de caja pago buena atención y cordialidad,181,29,False,False,False,False,True,positivo,True,False,,POS,positivo,0.8293668031692505,0.0069995583035051,0.1636336594820022,0.8293668031692505,positivo,positivo,False,alta,,positivo,consistencia_estrella_modelo,,,,,,,,,,media,positivo,0.9,"Elogia organización y trato amable, sin exageración",positivo
57,"Está es la sede principal de la entidad financiera, su actualización del layout me encanta y la espera para el retiro en taquilla o atención con un promotor es bastante rápido, un punto a mejorar es la cantidad de personas que atienden a las empresas; ya que son solo 2 promotores y la mayoría de veces no dan una buena atención. Las señoritas que te reciben y el señor de seguridad en la puerta muy atentos, hay variedad de cajeros.",BBVA,San Isidro,Banca,4,positivo,Hace 2 años,"https://www.google.com/maps/place/BBVA+San+Isidro/@-12.0989572,-77.1197103,12z/data=!4m12!1m2!2m1!1sbbva+san+isidro!3m8!1s0x9105c8f55f4010bb:0x5808600f510cfb91!8m2!3d-12.0939282!4d-77.0211518!9m1!1b1!15sCg9iYnZhIHNhbiBpc2lkcm-SAQRiYW5r4AEA!16s%2Fg%2F1226g4gx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Está es la sede principal de la entidad financiera, su actualización del layout me encanta y la espera para el retiro en taquilla o atención con un promotor es bastante rápido, un punto a mejorar es la cantidad de personas que atienden a las empresas; ya que son solo 2 promotores y la mayoría de veces no dan una buena atención. Las señoritas que te reciben y el señor de seguridad en la puerta muy atentos, hay variedad de cajeros.",está es la sede principal de la entidad financiera su actualización del layout me encanta y la espera para el retiro en taquilla o atención con un promotor es bastante rápido un punto a mejorar es la cantidad de personas que atienden a las empresas ya que son solo 2 promotores y la mayoría de veces no dan una buena atención las señoritas que te reciben y el señor de seguridad en la puerta muy atentos hay variedad de cajeros,433,80,False,False,False,False,True,positivo,True,False,,POS,positivo,0.8506098389625549,0.0108028287068009,0.1385873556137085,0.8506098389625549,positivo,positivo,False,alta,,positivo,consistencia_estrella_modelo,,,,,,,,,,larga,positivo,0.85,Mayoría de elogios con algunas críticas menores,positivo
3249,"Orden, seguridad, limpieza, pero demasiada gente, aún q en puerta cuentan, incluso a veces se hace cola por q está repleto, pero dentro encuentras mucha gente, llevar alcohol para desinfectar todo lo q tocas (productos, carritos, estantes, barandas, dinero y más) cuidarse y cuidar a los demas",Plaza Vea,Universitaria,Retail,3,neutral,Hace 5 años,"https://www.google.com/maps/place/plazaVea+Universitaria/@-12.0109208,-77.0798905,18z/data=!4m8!3m7!1s0x9105ce92b90f4839:0xdee13deabc3cb2a7!8m2!3d-12.0107188!4d-77.0799534!9m1!1b1!16s%2Fg%2F1hf164k74?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D","Orden, seguridad, limpieza, pero demasiada gente, aún q en puerta cuentan, incluso a veces se hace cola por q está repleto, pero dentro encuentras mucha gente, llevar alcohol para desinfectar todo lo q tocas (productos, carritos, estantes, barandas, dinero y más) cuidarse y cuidar a los demas",orden seguridad limpieza pero demasiada gente aún q en puerta cuentan incluso a veces se hace cola por q está repleto pero dentro encuentras mucha gente llevar alcohol para desinfectar todo lo q tocas productos carritos estantes barandas dinero y más cuidarse y cuidar a los demas,293,47,False,False,False,False,True,neutral,True,False,,NEU,neutral,0.6704249382019043,0.0364156253635883,0.6704249382019043,0.2931594550609588,neutral,neutral,False,media,,neutral,consistencia_estrella_modelo,,,,,,,,,,larga,neutral,0.86,"Describe condiciones, combina aspectos positivos y negativos",neutral
934,"La oficina es amplia, limpia, personal amable y muchos equipos en exhibición, la parte negativa es que cuando uno va a tratar de solucionar un inconveniente lo ponen en último lugar y los que van a comprar o renovar pasan delante de uno sin importar el tiempo que tiene uno esperando, lo digo por experiencia propia, no sé si a todos les suceda igual, al ingresar un personal amable tomó mis datos y me dijo que esperara, que me llamarían, habíamos 3 personas nada.mas en la cola, cada persona que ingresaba y renovaba o compraba algún equipo pasaba por delante de los tres, a las 9 personas , es decir a los 60 minutos de espera, me fui, obviamente le comenté a la persona que me dió el ticket que esto era un maltrato y una burla.",Entel,San Isidro,Telecomunicaciones,3,neutral,Hace 3 años,"https://www.google.com/maps/place/TIENDA+PASEO+DE+LA+REPUBLICA+-+ENTEL/@-12.0982674,-77.0367448,15z/data=!3m1!5s0x9105c86f3dde4ac1:0x933beb97bca362e3!4m8!3m7!1s0x9105c865ea057e4f:0x4b6811f4738d98a0!8m2!3d-12.0982886!4d-77.026445!9m1!1b1!16s%2Fg%2F1vs1syvx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","La oficina es amplia, limpia, personal amable y muchos equipos en exhibición, la parte negativa es que cuando uno va a tratar de solucionar un inconveniente lo ponen en último lugar y los que van a comprar o renovar pasan delante de uno sin importar el tiempo que tiene uno esperando, lo digo por experiencia propia, no sé si a todos les suceda igual, al ingresar un personal amable tomó mis datos y me dijo que esperara, que me llamarían, habíamos 3 personas nada.mas en la cola, cada persona que ingresaba y renovaba o compraba algún equipo pasaba por delante de los tres, a las 9 personas , es decir a los 60 minutos de espera, me fui, obviamente le comenté a la persona que me dió el ticket que esto era un maltrato y una burla.",la oficina es amplia limpia personal amable y muchos equipos en exhibición la parte negativa es que cuando uno va a tratar de solucionar un inconveniente lo ponen en último lugar y los que van a comprar o renovar pasan delante de uno sin importar el tiempo que tiene uno esperando lo digo por experiencia propia no sé si a todos les suceda igual al ingresar un personal amable tomó mis datos y me dijo que esperara que me llamarían habíamos 3 personas nada mas en la cola cada persona que ingresaba y renovaba o compraba algún equipo pasaba por delante de los tres a las 9 personas es decir a los 60 minutos de espera me fui obviamente le comenté a la persona que me dió el ticket que esto era un maltrato y una burla,732,137,False,False,False,False,True,neutral,True,False,,NEU,neutral,0.5760343074798584,0.4064394235610962,0.5760343074798584,0.0175262931734323,neutral,neutral,True,baja,baja_confianza_modelo,neutral,consistencia_estrella_modelo,muy negativo,alta,Queja fuerte y experiencia muy negativa,si,,,,,,larga,negativo,0.9,Elogia instalaciones pero denuncia trato discriminatorio y espera larga,negativo
1011,"Primera vez que solicito un servicio de ellos y la peor atención de mi vida. 1) Te contratan planes que no solicitas. 2) El mismo supervisor parece que sabe de este proceder porque si se le reclama se va por la tangente. 3) Una vez que ya compraste olvídate del buen trato porque te mandarán a llenar un formulario que lo único que hará es dilatar el tiempo y no evidenciar sus prácticas. 4) Recomiendo que soliciten el libro de reclamaciones y graben ante la negativa porque así lo hice yo. 5) No me importa el contrato porque podría pagarlo, lo que me incomoda es la mala fe de este personal. 6) Adjunto fotos del supervisor y tengo el vídeo de su negativa a entregarme el libro de reclamaciones.",Entel,San Miguel,Telecomunicaciones,1,muy negativo,Hace 2 años,"https://www.google.com/maps/place/TIENDA+PLAZA+SAN+MIGUEL+-+ENTEL/@-12.0763584,-77.0928335,15z/data=!3m1!5s0x9105c971d670aa0f:0x8193992371f626fa!4m8!3m7!1s0x9105c96d7da22637:0x682badb0e9bd7614!8m2!3d-12.0763796!4d-77.0825337!9m1!1b1!16s%2Fg%2F11b6qyzz6h?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Primera vez que solicito un servicio de ellos y la peor atención de mi vida. 1) Te contratan planes que no solicitas. 2) El mismo supervisor parece que sabe de este proceder porque si se le reclama se va por la tangente. 3) Una vez que ya compraste olvídate del buen trato porque te mandarán a llenar un formulario que lo único que hará es dilatar el tiempo y no evidenciar sus prácticas. 4) Recomiendo que soliciten el libro de reclamaciones y graben ante la negativa porque así lo hice yo. 5) No me importa el contrato porque podría pagarlo, lo que me incomoda es la mala fe de este personal. 6) Adjunto fotos del supervisor y tengo el vídeo de su negativa a entregarme el libro de reclamaciones.",primera vez que solicito un servicio de ellos y la peor atención de mi vida 1 te contratan planes que no solicitas 2 el mismo supervisor parece que sabe de este proceder porque si se le reclama se va por la tangente 3 una vez que ya compraste olvídate del buen trato porque te mandarán a llenar un formulario que lo único que hará es dilatar el tiempo y no evidenciar sus prácticas 4 recomiendo que soliciten el libro de reclamaciones y graben ante la negativa porque así lo hice yo 5 no me importa el contrato porque podría pagarlo lo que me incomoda es la mala fe de este personal 6 adjunto fotos del supervisor y tengo el vídeo de su negativa a entregarme el libro de reclamaciones,698,129,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9731355905532836,0.9731355905532836,0.0244147889316082,0.0024495578836649,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,1.0,"Quejas graves, recomienda no usar el servicio",muy negativo
2404,"Pésimo servicio por parte de la empresa, no tanto de sus trabajadores. Efectuo un reclamo y me mandan a otro local para agilizar y recoger el resultado. Cuando voy a ese otro local, me dicen que ahí no ven ese tipo de reclamos, que vuelva al centro donde me atendieron. No volví a ir. Luego de un mes, que era el plazo establecido para recoger el resultado de mi reclamo, vuelvo a plaza San Miguel (ahí efectué el reclamo), y me dicen que vuelva a ir al otro centro a ver en que estado se encuentra el reclamo. Se vayan a la rppdsm",Movistar,San Miguel,Telecomunicaciones,1,muy negativo,Hace 7 años,"https://www.google.com/maps/place/Movistar/@-12.073177,-77.1385327,13z/data=!4m12!1m2!2m1!1smovistar+san+miguel!3m8!1s0x9105c96d80ef1e1b:0x2b9a36f3b3ce141b!8m2!3d-12.0763796!4d-77.0825337!9m1!1b1!15sChNtb3Zpc3RhciBzYW4gbWlndWVsIgOIAQFaFSITbW92aXN0YXIgc2FuIG1pZ3VlbJIBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F11xrdtwpz?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Pésimo servicio por parte de la empresa, no tanto de sus trabajadores. Efectuo un reclamo y me mandan a otro local para agilizar y recoger el resultado. Cuando voy a ese otro local, me dicen que ahí no ven ese tipo de reclamos, que vuelva al centro donde me atendieron. No volví a ir. Luego de un mes, que era el plazo establecido para recoger el resultado de mi reclamo, vuelvo a plaza San Miguel (ahí efectué el reclamo), y me dicen que vuelva a ir al otro centro a ver en que estado se encuentra el reclamo. Se vayan a la rppdsm",pésimo servicio por parte de la empresa no tanto de sus trabajadores efectuo un reclamo y me mandan a otro local para agilizar y recoger el resultado cuando voy a ese otro local me dicen que ahí no ven ese tipo de reclamos que vuelva al centro donde me atendieron no volví a ir luego de un mes que era el plazo establecido para recoger el resultado de mi reclamo vuelvo a plaza san miguel ahí efectué el reclamo y me dicen que vuelva a ir al otro centro a ver en que estado se encuentra el reclamo se vayan a la rppdsm,531,103,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9415486454963684,0.9415486454963684,0.0552865825593471,0.0031647779978811,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,1.0,"Servicio pésimo, redirecciones y falta de solución",muy negativo
3922,"La atención de cajas en horario noche (7-9pm) es demasiado LENTA, poco personal y largas colas. X lo demás tiene buenas ofertas y VARIEDAD de productos 👍🏻…",Tottus,Atocongo,Retail,3,neutral,Hace 3 años,"https://www.google.com/maps/place/Tottus/@-12.1472344,-76.9920292,15z/data=!4m8!3m7!1s0x9105b869706d27f1:0x989b4442c72af420!8m2!3d-12.1472556!4d-76.9817294!9m1!1b1!16s%2Fg%2F119vsqj6c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","La atención de cajas en horario noche (7-9pm) es demasiado LENTA, poco personal y largas colas. X lo demás tiene buenas ofertas y VARIEDAD de productos 👍🏻…",la atención de cajas en horario noche 7 9pm es demasiado lenta poco personal y largas colas x lo demás tiene buenas ofertas y variedad de productos,155,27,False,False,False,False,True,neutral,True,False,,NEG,negativo,0.6816326975822449,0.6816326975822449,0.2996788620948791,0.0186884794384241,neutral,neutral,True,baja,sin_etiqueta_final_confiable,,ia_lote_neutral,muy negativo,alta,Queja fuerte y experiencia muy negativa,si,neutral,media,Combina aspectos positivos y negativos,si,,media,neutral,1.0,Combina queja de lentitud con elogio a ofertas,neutral
1345,"excelente tienda , cada vez que la visito veo bastante rotación en la ropa ,accesorios que venden. también he notado buenas ofertas que animan a comprarles. La atencion al cliente es buena y cuando voy pagar la caja la cola avanza rápida . en conclusión le recomiendo a todos hacer sus compras en una de la mejores tienda que tiene Miraflores Lima . comparto algunas fotos que tome . para que puedan revisar",Falabella,Miraflores,Retail,5,muy positivo,Editado Hace un año,"https://www.google.com/maps/place/Falabella+Miraflores/@-12.1189161,-77.0396353,15z/data=!3m1!5s0x9105c81763e2747b:0x674025098786c509!4m8!3m7!1s0x9105c8176149b98f:0xa9c9d111f1acf623!8m2!3d-12.1189373!4d-77.0293355!9m1!1b1!16s%2Fg%2F1hf33fyft?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","excelente tienda , cada vez que la visito veo bastante rotación en la ropa ,accesorios que venden. también he notado buenas ofertas que animan a comprarles. La atencion al cliente es buena y cuando voy pagar la caja la cola avanza rápida . en conclusión le recomiendo a todos hacer sus compras en una de la mejores tienda que tiene Miraflores Lima . comparto algunas fotos que tome . para que puedan revisar",excelente tienda cada vez que la visito veo bastante rotación en la ropa accesorios que venden también he notado buenas ofertas que animan a comprarles la atencion al cliente es buena y cuando voy pagar la caja la cola avanza rápida en conclusión le recomiendo a todos hacer sus compras en una de la mejores tienda que tiene miraflores lima comparto algunas fotos que tome para que puedan revisar,407,69,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9488844275474548,0.0023597690742462,0.0487557724118232,0.9488844275474548,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,larga,muy positivo,1.0,"Elogio entusiasta, recomienda ampliamente la tienda",muy positivo
1076,Buen centro se atencion algo lento pero al lado de otros es el mejor,Entel,San Miguel,Telecomunicaciones,4,positivo,Hace 2 años,"https://www.google.com/maps/place/TIENDA+PLAZA+SAN+MIGUEL+-+ENTEL/@-12.0763584,-77.0928335,15z/data=!3m1!5s0x9105c971d670aa0f:0x8193992371f626fa!4m8!3m7!1s0x9105c96d7da22637:0x682badb0e9bd7614!8m2!3d-12.0763796!4d-77.0825337!9m1!1b1!16s%2Fg%2F11b6qyzz6h?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Buen centro se atencion algo lento pero al lado de otros es el mejor,buen centro se atencion algo lento pero al lado de otros es el mejor,68,14,False,False,False,False,True,positivo,True,False,,POS,positivo,0.9120107293128968,0.0194066558033227,0.0685826316475868,0.9120107293128968,positivo,positivo,False,alta,,positivo,consistencia_estrella_modelo,,,,,,,,,,corta,positivo,1.0,"Mayoría positiva, destaca como el mejor pese a lentitud",positivo
651,Me cobraron S/30 para un control remote nuevo. No hay buenos opciones buenos para servicio de cable en Lima.🙄…,Claro,Plaza Norte,Telecomunicaciones,1,muy negativo,Hace 7 años,"https://www.google.com/maps/place/Claro+-+Plaza+Norte/@-12.0696528,-77.1716353,12z/data=!4m12!1m2!2m1!1sclaro+los+olivos!3m8!1s0x9105cefcfd8c6d8b:0x6ff66af64c01e943!8m2!3d-12.006859!4d-77.0599056!9m1!1b1!15sChBjbGFybyBsb3Mgb2xpdm9zIgOIAQFaEiIQY2xhcm8gbG9zIG9saXZvc5IBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F11xxm9n4g?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Me cobraron S/30 para un control remote nuevo. No hay buenos opciones buenos para servicio de cable en Lima.🙄…,me cobraron s 30 para un control remote nuevo no hay buenos opciones buenos para servicio de cable en lima,110,20,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9701730608940125,0.9701730608940125,0.0268153101205825,0.0030116529669612,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,media,negativo,1.0,Queja por cobro y falta de buenas opciones,negativo
647,"Local de venta y pagos de claro. Muchas veces es mas recomendable buscar otro local, ya que la atención es un verdadero calvario. Pésima atención de personal de ventas y consultas, agentes de seguridad son mas atentos muchas veces. Colas interminables a partyir de las 4 pm.",Claro,Plaza Norte,Telecomunicaciones,1,muy negativo,Hace 7 años,"https://www.google.com/maps/place/Claro+-+Plaza+Norte/@-12.0696528,-77.1716353,12z/data=!4m12!1m2!2m1!1sclaro+los+olivos!3m8!1s0x9105cefcfd8c6d8b:0x6ff66af64c01e943!8m2!3d-12.006859!4d-77.0599056!9m1!1b1!15sChBjbGFybyBsb3Mgb2xpdm9zIgOIAQFaEiIQY2xhcm8gbG9zIG9saXZvc5IBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F11xxm9n4g?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Local de venta y pagos de claro. Muchas veces es mas recomendable buscar otro local, ya que la atención es un verdadero calvario. Pésima atención de personal de ventas y consultas, agentes de seguridad son mas atentos muchas veces. Colas interminables a partyir de las 4 pm.",local de venta y pagos de claro muchas veces es mas recomendable buscar otro local ya que la atención es un verdadero calvario pésima atención de personal de ventas y consultas agentes de seguridad son mas atentos muchas veces colas interminables a partyir de las 4 pm,274,47,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9654432535171508,0.9654432535171508,0.0302478522062301,0.0043088849633932,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,1.0,"Atención pésima, colas largas, recomienda buscar otro local",muy negativo
